quesId,title,personId
35895078,EF6 cascade object very slow to setup,2472196
35894257,Add option recompile in Entity Framework 4,472675
35893431,Foreign keys to same Entity with one required and another optional,6039681
35893372,Query for multilanguages entries,1196860
35893231,Entity Framework WPF multiuser architecture,6039220
35893124,Entity Framework 6 Model-First does not capitalize entities,1977778
35892914,Is it a good practice or not to use inheritance when creating Models in Web API with EF,2161568
35892889,load diferent tables dynamically on datagridview with linq  each table has different columns,6039624
35892874,Entity Framework 6 Exception not caught,3413148
35892419,Get result of EXEC sp_helptext with EntityFramework 6,357618
35891596,Entity Framework - The foreign key component is not a declared property on type,273455
35891389,Domain objects  entity objects and repository with LINQ expression,1796973
35875820,Business Layer ( Using UnitOfwork Pattern ) in MVC Application,3016043
35875265,Generic UnitofWork &amp; Repository patter with AutoMapper throwing exception “another entity of the same type already has the same primary key value”,828602
35866270,DbContextScope with Generic Repository,751902
35847355,MVC syntax for calling repository class,4072412
35806685,What layer or service should contact a repository to get additional data needed for a domain entity validation,4548612
35779723,How to implement generic GetById() where Id can be of various types,1639278
35776668,Am I using correct lifetime managers for dependency injection?,2022437
35769258,Mapping different DbContexts in Unity to different instances of a repository interface,6008632
35761093,Repository pattern - Can repositories contain logic other than core CRUD,4032859
35747305,Symfony Custom Repository class not working,4452203
35745511,“ConnectionString has not been initialized” error when calling two different repositories,2349045
35738794,Code First - Repository Pattern - Design Considerations [closed],2045723
35704791,Linq to SQL Generic Repository Pattern Update Issue,2571517
35702282,Using Design Patterns With Rest Services [closed],2087054
35665626,Saving profile object does not delete old properties from db in entity framework,1186050
34395680,What is the fastest way to find Nth biggest number of an INT array?,2419960
26315756,Enable NuGet Package Restore on Visual Studio 2013,3180077
19512041,Remote Debugging: how to start the debugging process on a different computer,2281790
7924000,IP Address in a MaskedTextBox?,162671
19512041,Remote Debugging: how to start the debugging process on a different computer,2281790
6595617,Best way to dispose a list,552236
8145479,Can constructors be async?,255244
33431201,Casting from int to long throws exception,524861
32836987,Access subclass' property from base class' constructor,3959480
33939357,EqualityComparer&lt;T&gt;.Default doesn't return the derived EqualityComparer,2281790
35896581,When ionic application launched appearance of default page,4596143
35896581,When ionic application launched appearance of default page,4596143
35896581,When ionic application launched appearance of default page,4596143
35896581,When ionic application launched appearance of default page,4596143
25826427,ionic how to add blank page as home page of the app?,535556
26667809,Ionic nav view results in blank page,1905476
26857221,Using Ionic tabs on a side menu page,2485564
30425015,Ionic View not recognized in chrome://inspect,3910102
31290133,ionic framework on transition of page or navigation displaying black screen,4173222
31655558,Ionic app showing blank page on device only – suspecting ui-router issue,1415560
32758868,AngularJs &amp; Ionic : Stop/Restart $timeout when change and return to view,4707190
32767027,Ionic controllers alias not working when using sidebar,1365948
33014008,ionic replace tabs in specific pages and perform task on the basis of that,4173222
33477307,How to implement routing when I need swipeable view inside another view with Ionic Framework?,947111
35896029,ionic font not working,6008764
35894742,Passing in a count / counting list items in angular directive,2921557
35894533,How do I set ionic serve to use Chrome as the default browser?,5444836
35893934,Hide ion items in side menu after login in Ionic/AngularJs,1655663
35893174,How can i open ionic application from mobile browser,1890983
35892604,Memory leak in in AngularJS/Ionic app - EventEmitter unwatch,1433658
35891297,ionic  list items with icon on the left and icon on the right,2217647
35890788,Cordova Office 365 Calendar Client App with Ionic works on Android but not IOS,6002728
35890693,Cordova Push notification event “notificationReceived” doesn't fire until I click on the notification toast,3332609
35890127,How to avoid footer overlapping?,5861745
35890076,Ionic: AngularJS Routing not working with nested pages,6039002
35889848,ANDROID_HOME is set but i cannot build app,6012261
35889562,How to add JSON objects to a string of array in my images service dynamically,5196668
35889673,Angular ui-router : can you define defaults for query params?,4124981
35886647,Angular Ui router without has not working on IE9,2585791
35886299,Angular.js - ui router | How to make sure the value of $stateParams.anyParam is integer?,5968621
35885923,How to maintain scope variable of a controller used in master page after the ui-state changes in angular js?,2226434
35883187,Angularjs app not routing back to homepage with ui-router,5849420
35879807,angular ui-view nested routing,2556858
35878977,Redirection on `$stateChangeStart` with angularJS + ui.router,2896963
35878583,Angular `$urlRouterProvider.otherwise` not redirecting to page,3829417
35877654,AngularJs navbar parent view should be active when any child view are active,2771738
35877552,Angular UI-Router routing configuration not working,5313029
35876480,Angular UI Router - Change a child menu ui-view based on another ui-view,2129422
35872862,Angular ui router + html5mode on IIS virtual directory not working properly,4524171
35868808,Angular app with ui-router not hitting controller unless its inline function,2272090
35868090,Ionic framework redirect to home on start,3601275
35867942,ionic: SyntaxError: Unexpected token &lt;,6011558
35861568,$ionicScrollDelegate not working in ion-side-menu ionic,5218360
35812056,how to Prevent ionic tabs from reloading every time i click the tabs. I want to load all tabs only when the state containing tabs is loaded,4703113
35792190,Autoplay does not work for Auto Slides Per View / Carousel Mode in Ionic App,4319438
35790708,Local images from the app directory are not loading in Android Ionic Framework,3497865
35753313,ionic2 + angular2 - disable button on click,75799
35736890,Ionic Scroll is leaving some extra width,5752308
35725195,route angular in ionic app,5963165
35724141,force view to reload in ionic2 framwork,75799
35699971,ionic: Can't navigate back to cached view using $ionicHistory.goBack(),3907388
35693041,Align navbar back button on right side,3037257
35672436,How can I forward using $ionicHistory in ionic?,3907388
35667845,Angular js directive call with controller data binding,3378022
35627338,How to redirect to other tab in the same state?,2463734
35596224,How to add background image to ionic side menu,4596143
33100169,ajax json not passing values to spring controller,972314
33095695,Enable duplicate values in select2?,1483084
33120054,AngularJS - Compare &amp; Replace objects between 2 arrays,2231069
33099755,ASP.Net MVC  submit form with JQuery.Ajax,102827
33888611,How to load particular jquery code in mobile,2739770
33281452,How to make dataTable resized automatically after reloading data?,1045704
33821504,Cant change value on mousemove,198989
33821640,Remember last state with Jquery,5584766
33142632,Insert color for each Row Grouping jQuery DataTables,5281051
35896580,I want to define a simple function so I can plot a graph  but I keep getting an error,6040444
